"","MSSubClass","MSZoning","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"486",20,1,9790,1,1,1,1,1,1,1,7,2,1,1,2,6,5,1967,1967,1,1,5,6,2,2,1,2,2,1,1,4,251,6,630,491,1372,1,3,1,1,1342,0,0,1342,0,0,2,0,3,1,2,7,1,1,3,1,2,2,457,1,1,1,0,0,0,0,197,0,1,1,1,0,9,2009,1,1,161500
"487",20,1,8978,1,1,2,1,1,3,1,10,1,1,1,2,5,5,1968,1968,1,1,8,5,2,2,1,1,2,1,1,3,0,1,0,948,948,1,3,1,1,948,0,0,948,0,0,1,0,3,1,2,6,1,0,1,1,2,1,300,1,1,1,147,0,0,0,0,0,1,1,1,0,5,2007,1,6,108000
"488",20,1,12090,1,1,2,1,1,1,1,7,1,1,1,2,6,6,1981,1981,1,1,2,2,1,2,2,2,1,1,1,1,588,6,228,606,1422,1,3,1,1,1422,0,0,1422,0,0,2,0,3,1,1,7,1,1,2,1,3,2,576,1,1,1,276,0,0,0,0,0,1,4,1,0,6,2008,1,1,175500
"489",20,1,8402,1,1,1,1,1,1,1,5,2,1,1,2,5,5,2007,2007,1,1,1,1,2,2,1,1,1,1,1,2,206,1,0,914,1120,1,1,1,1,1120,0,0,1120,0,0,1,0,3,1,2,6,1,0,1,5,4,0,0,4,3,1,0,30,0,0,0,0,1,1,1,0,12,2007,2,3,147000
"490",20,1,8172,1,1,1,1,1,1,1,16,1,1,1,2,5,7,1955,1990,2,1,6,5,2,2,1,2,2,1,1,4,167,1,0,697,864,1,3,1,1,864,0,0,864,1,0,1,0,2,1,2,5,1,0,1,2,2,2,572,1,1,2,0,0,0,0,0,0,1,1,1,0,4,2006,1,1,115000
"491",30,2,8960,1,2,1,1,1,1,1,8,4,1,1,2,5,6,1927,1950,1,1,6,3,2,2,1,2,2,1,1,3,0,1,0,1008,1008,1,2,1,3,1028,0,0,1028,0,0,1,0,2,1,2,5,1,1,3,2,2,2,360,1,1,1,0,0,130,0,0,0,1,1,1,0,3,2010,1,1,115000
"492",60,4,10574,1,1,1,1,1,1,1,6,1,1,1,1,8,5,2005,2006,1,1,1,1,2,1,1,1,1,1,3,3,0,1,0,1082,1082,1,1,1,1,1082,871,0,1953,0,0,2,1,3,1,1,9,1,1,3,1,1,3,1043,1,1,1,160,50,0,0,0,0,1,1,1,0,5,2009,1,1,252000
"493",30,2,5784,1,1,1,1,1,1,1,8,4,1,1,2,5,8,1938,1996,1,1,2,2,2,2,1,3,5,1,1,3,0,1,0,190,190,1,2,1,3,886,0,0,886,0,0,1,0,2,1,2,4,1,0,1,1,2,1,273,1,1,1,144,20,80,0,0,0,1,1,1,0,12,2009,1,1,91300
"494",20,1,11210,1,1,2,1,1,1,1,1,1,1,1,2,7,5,2005,2006,1,1,1,1,1,1,1,1,1,1,4,1,20,1,0,1594,1614,1,1,1,1,1614,0,0,1614,0,0,2,0,3,1,1,7,1,0,1,1,1,3,865,1,1,1,144,59,0,0,0,0,1,1,1,0,7,2006,2,3,221500
"495",90,1,11500,1,1,2,1,1,3,1,7,2,7,3,2,5,6,1976,1976,1,1,1,1,1,2,1,2,2,1,1,3,0,1,0,1680,1680,1,4,1,1,1680,0,0,1680,0,0,2,0,4,2,2,8,1,0,1,2,2,2,528,1,1,1,0,0,0,0,0,0,1,1,1,0,6,2007,1,1,136905
"496",20,1,14559,1,1,1,1,1,1,1,12,1,1,1,2,5,7,1951,2000,2,1,3,6,4,1,1,2,2,1,1,5,650,5,180,178,1008,1,1,1,1,1363,0,0,1363,1,0,1,0,2,1,2,6,2,2,2,4,2,1,288,1,1,1,324,42,0,0,168,0,1,1,2,2000,6,2009,1,1,164900
"497",60,1,15611,1,1,1,1,1,1,1,1,1,1,1,1,8,5,2006,2006,1,1,1,1,2,1,1,1,1,1,4,3,0,1,0,1079,1079,1,1,1,1,1079,840,0,1919,0,0,2,1,3,1,1,8,1,1,3,1,1,2,685,3,1,1,0,51,0,0,0,0,1,1,1,0,7,2006,2,3,233230
"498",60,1,14948,1,1,2,1,1,1,1,11,1,1,1,1,9,5,2008,2008,2,1,1,1,3,3,1,1,3,1,4,1,1330,1,0,122,1452,1,1,1,1,1476,1237,0,2713,1,0,2,1,3,1,3,11,1,1,3,1,3,3,858,1,1,1,126,66,0,0,0,0,1,1,1,0,11,2008,2,3,446261
"499",20,1,14442,1,1,1,1,1,1,1,3,1,1,1,2,6,7,1957,2004,2,1,7,7,1,2,1,1,2,1,1,1,1186,1,0,291,1477,1,1,1,1,1839,0,0,1839,1,0,2,0,3,1,1,7,1,2,2,1,3,2,416,1,1,1,0,87,0,0,200,0,1,1,1,0,6,2007,1,1,257500
"500",60,1,9500,1,1,1,1,1,3,1,12,4,1,1,1,6,6,1964,1978,1,1,1,1,4,2,1,2,2,1,1,4,442,1,0,374,816,1,3,1,1,1127,850,0,1977,0,1,1,1,4,1,2,9,1,1,2,1,1,2,540,1,1,1,0,52,0,0,0,0,1,4,1,0,6,2007,1,1,165000
"501",60,1,19378,1,1,2,4,1,3,1,18,1,1,1,1,7,5,2005,2006,1,1,1,1,1,1,1,1,1,1,3,1,57,1,0,1335,1392,1,1,1,1,1392,1070,0,2462,1,0,2,1,4,1,1,9,1,1,3,1,1,2,576,1,1,1,239,132,0,168,0,0,1,1,1,0,3,2006,2,3,320000
"502",20,1,16158,1,1,2,3,1,1,2,19,1,1,1,2,7,5,2005,2005,2,1,1,1,3,1,1,1,3,1,4,2,1274,1,0,256,1530,1,1,1,1,1530,0,0,1530,1,0,2,0,3,1,1,7,1,1,3,1,3,2,430,1,1,1,168,36,0,0,0,0,1,1,1,0,6,2009,1,1,260000
"503",75,2,6300,1,2,1,1,1,1,1,8,1,1,1,7,6,6,1914,2001,1,1,3,3,2,2,1,2,2,1,1,3,0,1,0,742,742,1,1,1,1,742,742,0,1484,0,0,2,0,3,1,2,9,1,1,3,5,4,0,0,4,3,1,0,291,134,0,0,0,1,1,1,0,6,2008,1,1,128000
"504",80,1,9880,1,1,1,1,1,1,1,5,1,1,1,6,6,6,1977,1977,1,1,8,5,2,2,1,2,2,1,4,2,522,1,0,574,1096,1,3,1,1,1118,0,0,1118,1,0,1,0,3,1,2,6,1,1,6,1,3,1,358,1,1,1,203,0,0,0,0,576,4,4,1,0,7,2008,1,1,171000
"505",20,1,9187,1,1,1,2,1,3,1,5,1,1,1,2,6,5,1983,1983,1,1,1,1,2,2,2,1,2,1,1,2,336,1,0,748,1084,1,3,1,1,1080,0,0,1080,0,0,1,1,3,1,2,5,1,0,1,1,2,2,484,1,1,1,120,0,158,0,0,0,1,1,1,0,6,2007,1,1,134000
"506",60,1,13891,1,1,1,1,1,1,1,11,1,1,1,1,9,5,2008,2009,2,1,1,1,3,3,1,1,3,1,2,3,0,1,0,1734,1734,1,1,1,1,1734,1088,0,2822,0,0,3,1,4,1,3,12,1,1,3,3,1,3,1020,1,1,1,52,170,0,0,192,0,1,1,1,0,1,2009,2,3,582933
"507",20,1,9612,1,1,1,1,1,1,1,6,2,1,1,2,8,5,2008,2009,1,1,1,1,3,1,1,1,1,1,1,3,0,1,0,1468,1468,1,1,1,1,1468,0,0,1468,0,0,2,0,3,1,1,6,1,1,3,1,3,3,898,1,1,1,210,150,0,0,0,0,1,1,1,0,12,2009,2,3,244600
"508",20,1,8885,1,1,2,3,1,1,2,5,1,1,1,2,5,5,1983,1983,1,1,4,4,2,2,1,2,1,1,4,5,301,4,324,239,864,1,3,1,1,902,0,0,902,1,0,1,0,2,1,2,5,1,0,1,1,2,2,484,1,1,1,164,0,0,0,0,0,1,2,1,0,6,2006,1,1,131000
"509",120,1,7658,1,1,1,1,1,1,1,11,1,1,4,2,9,5,2005,2005,2,1,2,2,1,3,1,1,3,1,1,1,456,1,0,1296,1752,1,1,1,1,1752,0,0,1752,1,0,2,0,2,1,3,6,1,1,3,1,1,2,576,1,1,1,196,82,0,0,0,0,1,1,1,0,2,2010,1,1,319900
"510",20,1,11616,1,1,1,1,1,1,1,10,1,1,1,2,5,5,1962,1962,1,1,3,6,1,2,1,2,2,1,1,7,170,2,670,252,1092,1,3,1,1,1092,0,0,1092,0,1,1,0,3,1,2,6,1,1,6,1,2,1,288,1,1,1,0,20,144,0,0,0,1,1,1,0,9,2009,1,1,139000
"511",30,2,6900,1,1,1,1,1,1,1,14,1,1,1,2,5,6,1940,1955,1,1,1,1,2,2,1,2,2,1,1,2,403,5,125,212,740,1,1,1,1,778,0,0,778,0,0,1,0,2,1,2,4,1,1,3,2,3,1,924,5,6,1,0,25,0,0,0,0,1,1,1,0,2,2008,1,1,120500
"512",30,2,8520,1,1,1,1,1,1,1,8,1,1,1,2,5,6,1923,2006,1,1,3,6,2,1,1,2,2,1,1,3,0,1,0,968,968,1,3,1,1,968,0,0,968,0,0,1,0,2,1,2,5,1,0,1,2,2,2,480,2,1,2,0,0,184,0,0,0,1,1,1,0,7,2007,1,1,100000
"513",30,1,5900,1,1,2,2,1,1,1,9,1,1,1,2,4,7,1923,1958,1,1,3,6,2,2,1,1,1,1,1,3,0,1,0,440,440,1,3,1,3,869,0,0,869,0,0,1,0,2,1,4,4,1,0,1,5,4,0,0,4,3,1,0,0,0,0,0,0,1,1,1,0,8,2006,1,1,85500
"514",60,1,11616,1,1,2,1,1,4,1,10,1,1,1,1,6,5,1978,1978,2,1,4,4,4,2,1,2,2,1,3,4,438,1,0,234,672,1,3,1,1,672,714,0,1386,0,0,2,1,3,1,2,6,1,1,2,1,3,2,440,1,1,1,335,0,0,0,0,0,1,4,1,0,4,2010,1,2,158900
"515",20,1,13286,1,1,2,1,1,1,1,16,1,1,1,2,9,5,2007,2008,2,1,7,7,3,3,1,1,3,1,1,1,1234,1,0,464,1698,1,1,1,1,1698,0,0,1698,1,0,2,0,3,1,3,8,1,1,3,1,3,3,768,1,1,1,327,64,0,0,0,0,1,1,1,0,2,2009,1,1,320000
"516",50,1,159000,1,1,3,3,1,4,3,20,1,1,1,3,6,7,1958,2006,1,1,3,4,4,1,1,2,1,1,2,4,697,1,0,747,1444,1,2,1,1,1444,700,0,2144,0,1,2,0,4,1,1,7,1,2,2,1,3,2,389,1,1,1,0,98,0,0,0,0,1,1,2,500,6,2007,1,1,277000
"517",120,2,4438,1,1,1,1,1,1,1,1,1,1,4,2,6,5,2004,2004,1,1,1,1,1,1,1,1,1,1,4,1,662,1,0,186,848,1,1,1,1,848,0,0,848,1,0,1,0,1,1,1,3,1,1,3,1,1,2,420,1,1,1,149,0,0,0,0,0,1,1,1,0,1,2008,1,1,149000
"518",50,2,5000,1,1,1,1,1,3,1,9,2,1,1,3,6,7,1947,1950,1,1,7,7,2,2,2,2,2,1,1,2,399,1,0,605,1004,1,1,1,1,1004,660,0,1664,0,0,2,0,3,1,2,7,1,2,3,2,2,2,420,1,1,1,0,24,36,0,0,0,1,1,1,0,10,2006,1,1,159000
"519",20,1,7200,1,1,1,2,1,1,1,1,1,1,1,2,5,7,1972,1972,1,1,4,4,2,2,1,2,2,1,4,2,632,1,0,148,780,1,1,1,1,780,0,0,780,0,0,1,0,2,1,2,4,1,0,1,2,2,1,352,1,1,1,196,0,0,0,0,0,1,2,1,0,1,2008,1,1,124900
"520",60,1,11184,1,1,1,1,1,1,1,10,1,1,1,1,6,5,1978,1978,2,1,4,4,1,2,1,2,2,1,1,7,226,5,500,192,918,1,2,1,1,918,765,0,1683,0,0,2,1,3,1,2,7,1,1,2,1,1,2,440,1,1,1,243,0,0,0,0,0,1,1,1,0,7,2009,1,1,172500
"521",75,2,10800,1,1,1,1,1,1,1,8,1,1,1,7,7,7,1914,1970,1,1,3,6,2,2,1,3,1,1,3,4,390,1,0,490,880,2,4,2,1,880,888,0,1768,0,0,1,1,2,1,2,6,1,2,2,2,2,2,320,1,1,2,0,341,0,0,0,0,1,1,1,0,10,2006,1,1,163000
"522",90,1,25000,1,1,1,3,1,1,1,5,1,1,3,2,5,4,1967,1967,1,1,4,5,2,2,1,2,2,1,4,3,0,1,0,1632,1632,1,3,1,1,1632,0,0,1632,0,0,2,0,4,2,2,8,1,0,1,1,2,2,576,1,1,3,0,0,0,0,0,0,1,1,1,0,6,2007,1,1,143000
"523",20,1,11664,1,1,1,1,1,1,1,12,4,1,1,2,6,5,1948,1950,1,1,2,2,1,2,1,2,2,4,1,5,336,1,0,746,1082,1,3,1,1,1082,0,0,1082,0,0,1,0,2,1,2,5,1,1,3,2,2,1,240,1,1,1,0,130,0,0,0,0,1,1,1,0,11,2007,1,1,119200
"524",80,1,12800,1,1,1,3,1,1,2,13,1,1,1,6,7,5,1989,1989,1,1,3,6,1,1,1,1,1,1,2,1,1518,1,0,0,1518,1,2,1,1,1644,0,0,1644,1,1,2,0,2,1,1,5,1,1,2,1,3,2,569,1,1,1,80,0,0,0,396,0,1,1,1,0,8,2009,1,1,275000
"525",20,1,17423,1,1,2,1,1,4,1,19,1,1,1,2,9,5,2008,2009,2,1,1,1,3,3,1,1,3,1,1,1,1904,1,0,312,2216,1,1,1,1,2234,0,0,2234,1,0,2,0,1,1,3,9,1,1,3,1,3,3,1166,1,1,1,0,60,0,0,0,0,1,1,1,0,7,2009,2,3,501837
"526",50,2,5310,1,1,1,1,1,3,1,8,2,1,1,3,6,8,1910,2003,2,1,1,1,2,2,2,2,2,4,1,3,0,1,0,485,485,1,2,1,1,1001,634,0,1635,0,0,1,0,2,1,1,5,1,0,1,1,2,1,255,2,1,1,394,0,0,0,0,0,1,1,1,0,6,2006,1,1,117000
"527",45,2,6000,1,1,1,1,1,1,1,9,1,1,1,4,6,7,1926,2004,1,1,3,6,2,1,1,1,2,1,1,3,0,1,0,884,884,1,2,1,1,904,0,0,904,0,0,1,0,2,1,2,4,1,0,1,2,2,1,180,1,1,1,0,0,105,0,0,0,1,1,1,0,1,2009,1,1,119000
"528",50,1,9786,1,1,2,2,1,1,1,12,1,1,1,3,6,7,1962,1981,1,1,3,6,2,2,1,2,2,1,1,4,600,1,0,312,912,1,3,1,1,1085,649,0,1734,0,0,1,1,3,1,1,7,1,1,3,1,1,2,440,1,1,1,0,0,0,0,128,0,1,4,1,0,6,2006,1,1,159000
"529",20,1,14803,1,1,1,1,1,1,1,11,3,5,1,2,10,5,2007,2008,2,1,7,7,1,3,1,1,3,1,4,1,1636,1,0,442,2078,1,1,1,1,2084,0,0,2084,1,0,2,0,2,1,3,7,1,1,3,1,3,3,1220,1,1,1,188,45,0,0,0,0,1,1,1,0,6,2008,2,3,385000
"530",20,1,12984,1,1,1,2,1,1,1,3,1,1,1,2,5,6,1977,1977,1,1,8,5,1,2,1,2,1,1,3,2,1283,6,147,0,1430,1,1,1,1,1647,0,0,1647,1,0,2,0,3,1,1,7,1,1,2,1,3,2,621,1,1,1,0,0,0,0,0,0,1,1,1,0,3,2006,1,1,217500
"531",50,1,7015,1,1,2,2,1,3,1,9,1,1,1,3,5,4,1950,1950,1,1,2,2,4,2,1,2,2,1,1,7,185,1,0,524,709,1,3,1,1,979,224,0,1203,1,0,1,0,3,1,1,5,1,1,2,2,2,1,352,1,1,1,0,0,248,0,0,0,1,1,1,0,7,2009,1,1,110000
"532",20,1,11923,1,1,2,1,1,3,1,1,1,1,1,2,9,5,2007,2007,1,1,1,1,2,1,1,1,3,1,1,3,0,1,0,1800,1800,1,1,1,1,1800,0,0,1800,0,0,2,0,2,1,3,7,1,0,1,1,3,2,702,1,1,1,288,136,0,0,0,0,1,1,1,0,5,2009,1,1,239000
"533",60,1,14803,1,1,2,1,1,4,1,7,1,1,1,1,6,5,1971,1971,1,1,4,4,1,2,1,2,2,1,1,4,416,1,0,409,825,1,2,1,1,1097,896,0,1993,0,0,2,1,4,1,2,8,1,1,3,1,1,2,495,1,1,1,0,66,0,0,0,0,1,3,1,0,6,2006,1,1,190000
"534",20,4,7500,1,3,1,1,1,1,1,6,1,1,1,2,7,5,2004,2005,1,1,1,1,2,1,1,1,1,1,1,1,410,1,0,811,1221,1,1,1,1,1221,0,0,1221,1,0,2,0,2,1,1,6,1,0,1,1,1,2,400,1,1,1,0,113,0,0,0,0,1,1,1,0,10,2009,1,1,185000
"535",60,1,12420,1,1,1,1,1,1,1,1,1,1,1,1,7,5,2001,2001,1,1,1,1,2,1,1,1,1,1,1,1,666,1,0,278,944,1,1,1,1,944,896,0,1840,1,0,2,1,3,1,1,6,1,0,1,1,1,2,622,1,1,1,0,45,0,0,0,0,1,1,1,0,6,2009,1,1,230000
"536",50,1,6171,1,1,1,1,1,1,1,24,1,1,1,3,6,6,1925,1990,1,1,6,3,2,2,1,3,2,1,1,5,264,1,0,712,976,1,1,1,1,1160,448,0,1608,0,0,2,1,3,1,1,7,1,1,3,2,2,1,216,2,1,1,147,16,0,0,0,0,1,2,1,0,10,2009,1,1,137450
"537",20,1,8925,1,1,2,4,1,1,1,17,1,1,1,2,8,5,2007,2007,1,1,1,1,2,1,1,1,1,1,4,1,16,1,0,1450,1466,1,1,1,1,1466,0,0,1466,0,0,2,0,3,1,1,7,1,0,1,1,3,3,610,1,1,1,100,18,0,0,0,0,1,1,1,0,7,2009,1,1,201000
"538",30,1,10020,1,1,2,3,1,1,3,16,1,1,1,2,1,1,1922,1950,1,1,3,6,2,4,3,3,5,5,2,5,350,1,0,333,683,1,2,2,3,904,0,0,904,1,0,0,1,1,1,4,4,3,0,1,5,4,0,0,4,3,1,0,0,0,0,0,0,1,1,1,0,3,2009,1,1,61000
"539",60,1,14154,1,1,1,1,1,3,1,11,1,1,1,1,7,5,2006,2006,1,1,1,1,1,1,1,1,3,2,1,3,0,1,0,1063,1063,1,1,1,1,1071,1101,0,2172,0,0,2,1,3,1,1,9,1,1,3,1,1,3,947,1,1,1,192,62,0,0,0,0,1,1,1,0,8,2007,2,3,280000
"540",80,1,11777,1,1,2,1,1,1,1,10,1,1,1,6,5,6,1966,1966,1,1,1,1,1,2,1,2,2,1,4,7,328,4,551,285,1164,1,1,1,1,1320,0,0,1320,1,0,1,0,3,1,2,6,1,2,4,1,1,2,564,1,1,1,160,68,240,0,0,0,1,1,1,0,5,2006,1,2,164500
"541",50,2,7200,1,1,1,1,1,3,1,14,1,1,1,3,5,6,1938,1995,1,1,3,6,2,2,1,2,2,1,1,3,0,1,0,803,803,1,1,1,1,803,557,0,1360,0,0,1,1,2,1,1,6,1,0,1,2,2,1,297,1,1,1,0,65,190,0,0,0,1,2,1,0,7,2006,1,1,125500
"542",20,1,115149,1,1,3,3,1,4,3,20,1,1,1,2,7,5,1971,2002,1,1,8,5,3,2,1,2,1,1,2,1,1219,1,0,424,1643,1,3,1,1,1824,0,0,1824,1,0,2,0,2,1,1,5,1,2,2,1,2,2,739,1,1,1,380,48,0,0,0,0,1,1,1,0,6,2007,1,1,302000
"543",120,1,4043,1,1,1,1,1,1,1,21,1,1,4,2,6,5,1977,1977,1,1,8,5,2,2,1,2,1,1,1,2,360,1,0,709,1069,1,3,1,1,1069,0,0,1069,0,0,2,0,2,1,2,4,1,1,4,1,1,2,440,1,1,1,0,55,0,0,165,0,1,1,1,0,7,2010,1,1,127500
"544",80,1,10482,1,1,1,1,1,1,1,12,1,1,1,6,6,8,1958,1958,2,1,1,1,1,2,2,2,2,1,4,1,507,1,0,81,588,1,1,1,1,1138,0,0,1138,0,1,1,0,3,1,2,6,1,0,1,1,1,1,264,1,1,1,224,0,0,0,0,0,1,5,1,0,6,2007,1,1,145000
"545",50,3,8712,1,3,1,4,1,1,2,14,1,1,1,3,4,7,1900,1950,1,1,2,2,2,2,1,6,2,1,3,3,0,1,0,859,859,1,2,1,1,859,319,0,1178,0,0,1,0,2,1,2,7,1,0,1,2,1,1,384,1,1,2,68,0,98,0,0,0,1,1,1,0,1,2010,1,2,102776
"546",60,1,9313,1,1,2,1,1,1,1,1,1,1,1,1,7,5,2004,2004,1,1,1,1,2,1,1,1,1,1,1,3,0,1,0,864,864,1,1,1,1,864,864,0,1728,0,0,2,1,3,1,1,7,1,0,1,1,1,2,572,1,1,1,187,56,0,0,0,0,1,1,1,0,4,2009,1,1,190000
"547",60,1,10142,1,1,2,1,1,1,1,13,1,1,1,1,7,5,2004,2004,1,1,1,1,2,1,1,1,1,1,1,1,656,1,0,300,956,1,1,1,1,956,1128,0,2084,1,0,2,1,4,1,1,8,1,0,1,3,1,2,618,1,1,1,0,45,0,0,0,0,1,1,1,0,1,2010,1,1,233000
"548",60,4,9803,1,1,1,1,1,1,1,6,1,1,1,1,7,5,2005,2005,1,1,1,1,2,1,1,1,1,1,1,1,400,1,0,466,866,1,2,1,1,866,902,0,1768,0,0,2,1,3,1,1,7,1,0,1,1,1,2,603,1,1,1,0,108,0,0,0,0,1,1,1,0,2,2008,1,1,226700
"549",20,1,17600,1,1,2,1,1,1,1,12,1,1,1,2,6,5,1960,1960,1,1,3,6,1,2,1,2,2,1,1,5,1270,1,0,208,1478,1,1,1,3,1478,0,0,1478,1,0,2,0,3,1,2,6,1,2,3,1,2,2,498,1,1,1,0,40,0,0,0,0,1,1,1,0,12,2009,1,1,157500
"550",20,1,8973,1,1,1,1,1,1,1,12,1,1,1,2,5,7,1958,1991,1,1,8,5,1,2,1,2,2,1,1,4,567,2,28,413,1008,1,3,1,3,1053,0,0,1053,0,1,1,1,3,1,3,6,1,0,1,7,1,2,750,1,1,1,0,80,0,180,0,0,1,5,1,0,7,2006,1,2,150000
"551",20,1,9920,1,1,1,1,1,1,1,12,1,1,1,2,5,5,1954,1954,1,1,4,4,3,2,1,2,2,1,1,4,354,6,290,412,1056,1,3,1,1,1063,0,0,1063,1,0,1,0,3,1,2,6,1,0,1,1,1,1,280,1,1,1,0,0,164,0,0,0,1,2,1,0,2,2010,1,1,128000
"552",20,1,9591,1,1,1,1,1,1,1,11,1,1,1,2,8,5,2004,2005,2,1,1,1,1,1,1,1,3,1,4,1,1088,1,0,625,1713,1,1,1,1,1713,0,0,1713,1,0,2,0,3,1,3,7,1,1,3,1,3,3,856,1,1,1,0,26,0,0,170,0,1,1,1,0,1,2009,1,1,274900
"553",30,1,5400,1,1,1,1,1,3,3,8,1,1,1,2,5,6,1921,1968,1,1,2,2,2,2,1,3,2,1,1,3,0,1,0,1073,1073,1,1,1,1,1073,0,0,1073,0,0,1,0,2,1,2,4,1,0,1,2,2,1,326,1,1,1,0,0,112,0,0,0,1,1,1,0,12,2006,1,2,108480
"554",20,1,14684,1,1,2,1,1,4,1,13,1,1,1,2,7,7,1990,1991,2,1,4,4,1,1,1,2,1,1,3,2,485,2,177,1496,2158,1,2,1,1,2196,0,0,2196,0,0,2,0,3,1,1,7,1,1,2,1,1,3,701,1,1,1,84,70,0,0,0,0,1,1,1,0,6,2009,1,1,271900
"555",40,2,5400,1,3,1,1,1,3,1,8,1,1,1,2,6,7,1926,2004,1,1,2,2,2,2,2,3,2,1,3,7,370,1,0,779,1149,1,2,1,3,1149,467,0,1616,0,0,2,0,3,1,1,5,1,0,1,2,2,1,216,1,1,1,0,0,183,0,0,0,1,1,1,0,10,2007,1,1,152000
"556",120,1,2887,1,1,1,4,1,1,1,20,1,1,1,2,6,5,1996,1997,1,1,3,6,2,2,1,1,1,1,3,1,1003,1,0,288,1291,1,1,1,1,1291,0,0,1291,1,0,1,0,2,1,1,6,1,1,3,1,2,2,431,1,1,1,307,0,0,0,0,0,1,1,1,0,11,2008,1,1,173000
"557",90,1,10530,1,1,1,1,1,1,1,5,1,1,3,5,6,5,1977,1977,1,1,8,12,1,2,1,2,1,1,2,1,975,1,0,0,975,1,3,1,1,1004,0,0,1004,1,0,1,0,2,1,2,4,1,0,1,1,2,2,504,1,1,1,0,0,0,0,0,0,1,1,1,0,5,2006,1,1,135000
"558",20,1,8475,1,1,2,1,1,1,1,12,1,1,1,2,4,7,1956,1956,1,1,1,1,2,2,1,2,2,1,1,2,228,1,0,724,952,1,1,1,3,952,0,0,952,0,0,1,0,2,1,2,4,1,0,1,2,2,1,283,1,1,1,0,0,0,0,0,0,1,1,1,0,4,2008,1,1,135750
"559",160,4,3604,1,3,1,1,1,3,1,6,1,1,4,1,7,5,2007,2007,1,1,1,1,2,1,1,1,1,1,1,3,0,1,0,689,689,1,1,1,1,703,689,0,1392,0,0,2,0,2,1,1,5,1,0,1,2,2,2,540,1,1,1,0,102,0,0,0,0,1,1,1,0,2,2008,1,2,146000
"560",20,1,8800,1,1,1,1,1,1,1,12,1,1,1,2,6,6,1964,1964,2,1,4,4,1,2,1,2,2,1,1,5,553,1,0,698,1251,1,3,1,1,1251,0,0,1251,1,0,1,0,3,1,2,6,1,2,3,1,1,1,461,1,1,1,0,116,0,0,0,0,1,2,2,700,3,2006,1,1,160000
"561",85,1,10205,1,1,2,1,1,1,1,12,1,1,1,5,5,5,1962,1962,1,1,2,2,2,2,1,2,2,1,4,5,784,1,0,141,925,1,3,1,1,999,0,0,999,1,0,1,0,3,1,2,6,1,0,1,1,2,1,300,1,1,1,150,72,0,0,0,0,1,1,1,0,5,2006,1,1,134500
"562",160,4,2544,1,3,1,1,1,1,1,6,1,1,5,1,7,5,2005,2005,1,1,2,2,2,1,1,1,1,1,1,3,0,1,0,600,600,1,1,1,1,520,623,80,1223,0,0,2,1,2,1,1,4,1,0,1,2,1,2,480,1,1,1,0,166,0,0,0,0,1,1,1,0,7,2006,1,1,147400
"563",160,4,3951,1,3,1,1,1,3,1,6,1,1,4,1,6,5,2009,2009,1,1,1,1,3,1,1,1,1,1,4,3,0,1,0,612,612,1,1,1,1,612,612,0,1224,0,0,2,1,2,1,1,4,1,0,1,2,1,2,528,1,1,1,0,234,0,0,0,0,1,1,1,0,6,2009,2,3,164500
"564",50,2,12358,1,1,2,1,1,1,1,8,2,1,1,3,5,6,1941,1950,1,1,2,2,2,2,1,2,2,1,1,4,360,1,0,360,720,1,3,1,1,854,0,528,1382,0,0,1,1,2,1,2,7,1,0,1,2,2,2,660,1,1,1,237,0,0,0,0,0,1,1,1,0,5,2007,1,1,128500
"565",20,1,8400,1,1,1,1,1,1,1,12,2,1,1,2,5,5,1968,1968,2,1,4,4,1,2,1,2,2,1,4,5,1016,1,0,36,1052,1,2,1,1,1052,0,0,1052,1,0,1,1,3,1,2,5,1,0,1,1,1,1,288,1,1,1,356,0,0,0,0,0,1,3,1,0,11,2006,1,1,138500
"566",60,1,10927,1,1,1,1,1,1,1,11,1,1,1,1,8,5,2005,2005,1,1,1,1,1,1,1,1,1,1,4,1,546,1,0,512,1058,1,1,1,1,1058,846,0,1904,1,0,2,1,3,1,3,8,1,1,3,3,3,2,736,1,1,1,179,60,0,0,0,0,1,1,1,0,6,2006,1,1,275000
